amplitude,noise,band_pass,window_size,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,precision,recall,F1,type_I_ER,type_II_ER
"(60, 20)",high,True,0.012,31,True,lateralization,mc_b,0.0003968253968253,126,2,False,2,0,90,34,1.0,0.05555555555555555,0.10526315789473684,0.0,0.9444444444444444
"(60, 20)",high,True,0.012,31,False,lateralization,mc_b,9.92063492063492e-05,504,2,False,2,0,468,34,1.0,0.05555555555555555,0.10526315789473684,0.0,0.9444444444444444
"(60, 20)",high,True,0.02,86,True,lateralization,mc_b,0.0001602564102564,312,3,False,3,0,216,93,1.0,0.03125,0.06060606060606061,0.0,0.96875
"(60, 20)",high,True,0.02,86,False,lateralization,mc_b,5.060728744939272e-05,988,2,False,2,0,892,94,1.0,0.020833333333333332,0.04081632653061225,0.0,0.9791666666666666
"(60, 20)",high,True,0.02,64,True,lateralization,mc_b,0.0002747252747252,182,3,False,3,0,126,53,1.0,0.05357142857142857,0.10169491525423728,0.0,0.9464285714285714
"(60, 20)",high,True,0.02,64,False,lateralization,mc_b,7.122507122507123e-05,702,2,False,2,0,646,54,1.0,0.03571428571428571,0.0689655172413793,0.0,0.9642857142857143
"(60, 20)",high,True,0.02,31,True,lateralization,mc_b,0.0006410256410256,78,3,False,3,0,54,21,1.0,0.125,0.2222222222222222,0.0,0.875
"(60, 20)",high,True,0.02,31,False,lateralization,mc_b,0.0001602564102564,312,2,False,2,0,288,22,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666
"(60, 20)",high,False,0.004,86,True,lateralization,mc_w,0.0057735026918962,1512,62,False,55,7,1049,401,0.8870967741935484,0.1206140350877193,0.21235521235521237,0.006628787878787879,0.8793859649122807
"(60, 20)",high,False,0.004,86,False,lateralization,mc_w,0.0032444284226152,4788,47,False,41,6,4326,415,0.8723404255319149,0.08991228070175439,0.16302186878727634,0.0013850415512465374,0.9100877192982456
"(60, 20)",high,False,0.004,64,True,lateralization,mc_w,0.0075592894601845,882,40,False,33,7,609,233,0.825,0.12406015037593984,0.2156862745098039,0.011363636363636364,0.8759398496240601
"(60, 20)",high,False,0.004,64,False,lateralization,mc_w,0.0038490017945975,3402,28,False,22,6,3130,244,0.7857142857142857,0.08270676691729323,0.14965986394557823,0.001913265306122449,0.9172932330827067
"(60, 20)",high,False,0.004,31,True,lateralization,mc_w,0.0115470053837925,378,23,True,21,2,262,93,0.9130434782608695,0.18421052631578946,0.3065693430656934,0.007575757575757576,0.8157894736842105
"(60, 20)",high,False,0.004,31,False,lateralization,mc_w,0.0057735026918962,1512,15,False,13,2,1396,101,0.8666666666666667,0.11403508771929824,0.20155038759689922,0.001430615164520744,0.8859649122807017
"(60, 20)",high,False,0.012,86,True,lateralization,mc_w,0.0100809729818188,504,19,False,19,0,360,125,1.0,0.13194444444444445,0.23312883435582823,0.0,0.8680555555555556
"(60, 20)",high,False,0.012,86,False,lateralization,mc_w,0.0056650177570259,1596,12,False,12,0,1452,132,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666
"(60, 20)",high,False,0.012,64,True,lateralization,mc_w,0.0131990919337113,294,14,False,14,0,210,70,1.0,0.16666666666666666,0.2857142857142857,0.0,0.8333333333333334
"(60, 20)",high,False,0.012,64,False,lateralization,mc_w,0.0067206486545459,1134,9,False,9,0,1050,75,1.0,0.10714285714285714,0.19354838709677416,0.0,0.8928571428571429
"(60, 20)",high,False,0.012,31,True,lateralization,mc_w,0.0201619459636377,126,5,False,5,0,90,31,1.0,0.1388888888888889,0.24390243902439027,0.0,0.8611111111111112
"(60, 20)",high,False,0.012,31,False,lateralization,mc_w,0.0100809729818188,504,7,False,5,2,466,31,0.7142857142857143,0.1388888888888889,0.23255813953488372,0.004273504273504274,0.8611111111111112
"(60, 20)",high,False,0.02,86,True,lateralization,mc_w,0.012909944487358,312,19,True,19,0,216,77,1.0,0.19791666666666666,0.33043478260869563,0.0,0.8020833333333334
"(60, 20)",high,False,0.02,86,False,lateralization,mc_w,0.0072547625011001,988,11,False,11,0,892,85,1.0,0.11458333333333333,0.205607476635514,0.0,0.8854166666666666
"(60, 20)",high,False,0.02,64,True,lateralization,mc_w,0.0169030850945703,182,14,True,14,0,126,42,1.0,0.25,0.4,0.0,0.75
"(60, 20)",high,False,0.02,64,False,lateralization,mc_w,0.0086066296582387,702,4,False,4,0,646,52,1.0,0.07142857142857142,0.13333333333333333,0.0,0.9285714285714286
"(60, 20)",high,False,0.02,31,True,lateralization,mc_w,0.0258198889747161,78,7,True,7,0,54,17,1.0,0.2916666666666667,0.45161290322580644,0.0,0.7083333333333334
"(60, 20)",high,False,0.02,31,False,lateralization,mc_w,0.012909944487358,312,4,False,4,0,288,20,1.0,0.16666666666666666,0.2857142857142857,0.0,0.8333333333333334
"(60, 20)",high,False,0.004,86,True,lateralization,mc_b,3.306878306878307e-05,1512,8,False,8,0,1056,448,1.0,0.017543859649122806,0.034482758620689655,0.0,0.9824561403508771
"(60, 20)",high,False,0.004,86,False,lateralization,mc_b,1.0442773600668338e-05,4788,4,False,4,0,4332,452,1.0,0.008771929824561403,0.017391304347826087,0.0,0.9912280701754386
"(60, 20)",high,False,0.004,64,True,lateralization,mc_b,5.668934240362812e-05,882,4,False,4,0,616,262,1.0,0.015037593984962405,0.029629629629629624,0.0,0.9849624060150376
"(60, 20)",high,False,0.004,64,False,lateralization,mc_b,1.4697236919459142e-05,3402,2,False,2,0,3136,264,1.0,0.007518796992481203,0.014925373134328356,0.0,0.9924812030075187
"(60, 20)",high,False,0.004,31,True,lateralization,mc_b,0.0001322751322751,378,0,False,0,0,264,114,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.004,31,False,lateralization,mc_b,3.306878306878307e-05,1512,0,False,0,0,1398,114,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.012,86,True,lateralization,mc_b,9.92063492063492e-05,504,5,False,5,0,360,139,1.0,0.034722222222222224,0.06711409395973154,0.0,0.9652777777777778
"(60, 20)",high,False,0.012,86,False,lateralization,mc_b,3.132832080200501e-05,1596,2,False,2,0,1452,142,1.0,0.013888888888888888,0.0273972602739726,0.0,0.9861111111111112
"(60, 20)",high,False,0.012,64,True,lateralization,mc_b,0.0001700680272108,294,3,False,3,0,210,81,1.0,0.03571428571428571,0.0689655172413793,0.0,0.9642857142857143
"(60, 20)",high,False,0.012,64,False,lateralization,mc_b,4.409171075837743e-05,1134,1,False,1,0,1050,83,1.0,0.011904761904761904,0.023529411764705882,0.0,0.9880952380952381
"(60, 20)",high,False,0.012,31,True,lateralization,mc_b,0.0003968253968253,126,1,False,1,0,90,35,1.0,0.027777777777777776,0.05405405405405406,0.0,0.9722222222222222
"(60, 20)",high,False,0.012,31,False,lateralization,mc_b,9.92063492063492e-05,504,0,False,0,0,468,36,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.02,86,True,lateralization,mc_b,0.0001602564102564,312,2,False,2,0,216,94,1.0,0.020833333333333332,0.04081632653061225,0.0,0.9791666666666666
"(60, 20)",high,False,0.02,86,False,lateralization,mc_b,5.060728744939272e-05,988,1,False,1,0,892,95,1.0,0.010416666666666666,0.020618556701030924,0.0,0.9895833333333334
"(60, 20)",high,False,0.02,64,True,lateralization,mc_b,0.0002747252747252,182,1,False,1,0,126,55,1.0,0.017857142857142856,0.03508771929824561,0.0,0.9821428571428571
"(60, 20)",high,False,0.02,64,False,lateralization,mc_b,7.122507122507123e-05,702,0,False,0,0,646,56,1.0,0.0,0.0,0.0,1.0
"(60, 20)",high,False,0.02,31,True,lateralization,mc_b,0.0006410256410256,78,1,False,1,0,54,23,1.0,0.041666666666666664,0.07999999999999999,0.0,0.9583333333333334
"(60, 20)",high,False,0.02,31,False,lateralization,mc_b,0.0001602564102564,312,0,False,0,0,288,24,1.0,0.0,0.0,0.0,1.0
"(60, 20)",low,True,0.004,86,True,lateralization,mc_w,0.0057735026918962,1512,106,True,100,6,1050,356,0.9433962264150944,0.21929824561403508,0.3558718861209964,0.005681818181818182,0.7807017543859649
"(60, 20)",low,True,0.004,86,False,lateralization,mc_w,0.0032444284226152,4788,108,False,85,23,4309,371,0.7870370370370371,0.18640350877192982,0.30141843971631205,0.00530932594644506,0.8135964912280702
"(60, 20)",low,True,0.004,64,True,lateralization,mc_w,0.0075592894601845,882,75,True,71,4,612,195,0.9466666666666667,0.2669172932330827,0.41642228739002934,0.006493506493506494,0.7330827067669173
"(60, 20)",low,True,0.004,64,False,lateralization,mc_w,0.0038490017945975,3402,76,False,58,18,3118,208,0.7631578947368421,0.21804511278195488,0.3391812865497076,0.005739795918367347,0.7819548872180451
"(60, 20)",low,True,0.004,31,True,lateralization,mc_w,0.0115470053837925,378,33,True,31,2,262,83,0.9393939393939394,0.2719298245614035,0.4217687074829933,0.007575757575757576,0.7280701754385965
"(60, 20)",low,True,0.004,31,False,lateralization,mc_w,0.0057735026918962,1512,29,False,26,3,1395,88,0.896551724137931,0.22807017543859648,0.36363636363636365,0.002145922746781116,0.7719298245614035
"(60, 20)",low,True,0.012,86,True,lateralization,mc_w,0.0100809729818188,504,33,True,33,0,360,111,1.0,0.22916666666666666,0.37288135593220334,0.0,0.7708333333333334
"(60, 20)",low,True,0.012,86,False,lateralization,mc_w,0.0056650177570259,1596,34,False,30,4,1448,114,0.8823529411764706,0.20833333333333334,0.3370786516853933,0.0027548209366391185,0.7916666666666666
"(60, 20)",low,True,0.012,64,True,lateralization,mc_w,0.0131990919337113,294,28,True,28,0,210,56,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666
"(60, 20)",low,True,0.012,64,False,lateralization,mc_w,0.0067206486545459,1134,24,False,20,4,1046,64,0.8333333333333334,0.23809523809523808,0.37037037037037035,0.0038095238095238095,0.7619047619047619
"(60, 20)",low,True,0.012,31,True,lateralization,mc_w,0.0201619459636377,126,12,True,12,0,90,24,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666
"(60, 20)",low,True,0.012,31,False,lateralization,mc_w,0.0100809729818188,504,9,False,9,0,468,27,1.0,0.25,0.4,0.0,0.75
"(60, 20)",low,True,0.02,86,True,lateralization,mc_w,0.012909944487358,312,28,True,28,0,216,68,1.0,0.2916666666666667,0.45161290322580644,0.0,0.7083333333333334
"(60, 20)",low,True,0.02,86,False,lateralization,mc_w,0.0072547625011001,988,15,False,15,0,892,81,1.0,0.15625,0.2702702702702703,0.0,0.84375
"(60, 20)",low,True,0.02,64,True,lateralization,mc_w,0.0169030850945703,182,19,True,19,0,126,37,1.0,0.3392857142857143,0.5066666666666666,0.0,0.6607142857142857
"(60, 20)",low,True,0.02,64,False,lateralization,mc_w,0.0086066296582387,702,16,False,16,0,646,40,1.0,0.2857142857142857,0.4444444444444445,0.0,0.7142857142857143
"(60, 20)",low,True,0.02,31,True,lateralization,mc_w,0.0258198889747161,78,10,True,8,2,52,16,0.8,0.3333333333333333,0.47058823529411764,0.037037037037037035,0.6666666666666666
"(60, 20)",low,True,0.02,31,False,lateralization,mc_w,0.012909944487358,312,7,False,7,0,288,17,1.0,0.2916666666666667,0.45161290322580644,0.0,0.7083333333333334
"(60, 20)",low,True,0.004,86,True,lateralization,mc_b,3.306878306878307e-05,1512,13,False,13,0,1056,443,1.0,0.02850877192982456,0.05543710021321962,0.0,0.9714912280701754
"(60, 20)",low,True,0.004,86,False,lateralization,mc_b,1.0442773600668338e-05,4788,2,False,2,0,4332,454,1.0,0.0043859649122807015,0.008733624454148471,0.0,0.9956140350877193
"(60, 20)",low,True,0.004,64,True,lateralization,mc_b,5.668934240362812e-05,882,8,False,8,0,616,258,1.0,0.03007518796992481,0.058394160583941604,0.0,0.9699248120300752
"(60, 20)",low,True,0.004,64,False,lateralization,mc_b,1.4697236919459142e-05,3402,2,False,2,0,3136,264,1.0,0.007518796992481203,0.014925373134328356,0.0,0.9924812030075187
"(60, 20)",low,True,0.004,31,True,lateralization,mc_b,0.0001322751322751,378,5,False,5,0,264,109,1.0,0.043859649122807015,0.08403361344537816,0.0,0.956140350877193
"(60, 20)",low,True,0.004,31,False,lateralization,mc_b,3.306878306878307e-05,1512,2,False,2,0,1398,112,1.0,0.017543859649122806,0.034482758620689655,0.0,0.9824561403508771
"(60, 20)",low,True,0.012,86,True,lateralization,mc_b,9.92063492063492e-05,504,7,False,7,0,360,137,1.0,0.04861111111111111,0.09271523178807947,0.0,0.9513888888888888
"(60, 20)",low,True,0.012,86,False,lateralization,mc_b,3.132832080200501e-05,1596,4,False,4,0,1452,140,1.0,0.027777777777777776,0.05405405405405406,0.0,0.9722222222222222
"(60, 20)",low,True,0.012,64,True,lateralization,mc_b,0.0001700680272108,294,4,False,4,0,210,80,1.0,0.047619047619047616,0.0909090909090909,0.0,0.9523809523809523
"(60, 20)",low,True,0.012,64,False,lateralization,mc_b,4.409171075837743e-05,1134,4,False,4,0,1050,80,1.0,0.047619047619047616,0.0909090909090909,0.0,0.9523809523809523
"(60, 20)",low,True,0.012,31,True,lateralization,mc_b,0.0003968253968253,126,3,False,3,0,90,33,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666
"(60, 20)",low,True,0.012,31,False,lateralization,mc_b,9.92063492063492e-05,504,2,False,2,0,468,34,1.0,0.05555555555555555,0.10526315789473684,0.0,0.9444444444444444
"(60, 20)",low,True,0.02,86,True,lateralization,mc_b,0.0001602564102564,312,4,False,4,0,216,92,1.0,0.041666666666666664,0.07999999999999999,0.0,0.9583333333333334
"(60, 20)",low,True,0.02,86,False,lateralization,mc_b,5.060728744939272e-05,988,1,False,1,0,892,95,1.0,0.010416666666666666,0.020618556701030924,0.0,0.9895833333333334
"(60, 20)",low,True,0.02,64,True,lateralization,mc_b,0.0002747252747252,182,4,False,4,0,126,52,1.0,0.07142857142857142,0.13333333333333333,0.0,0.9285714285714286
"(60, 20)",low,True,0.02,64,False,lateralization,mc_b,7.122507122507123e-05,702,0,False,0,0,646,56,1.0,0.0,0.0,0.0,1.0
"(60, 20)",low,True,0.02,31,True,lateralization,mc_b,0.0006410256410256,78,2,False,2,0,54,22,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666
"(60, 20)",low,True,0.02,31,False,lateralization,mc_b,0.0001602564102564,312,1,False,1,0,288,23,1.0,0.041666666666666664,0.07999999999999999,0.0,0.9583333333333334
"(60, 20)",low,False,0.004,86,True,lateralization,mc_w,0.0057735026918962,1512,100,True,100,0,1056,356,1.0,0.21929824561403508,0.3597122302158273,0.0,0.7807017543859649
"(60, 20)",low,False,0.004,86,False,lateralization,mc_w,0.0032444284226152,4788,97,False,85,12,4320,371,0.8762886597938144,0.18640350877192982,0.3074141048824593,0.002770083102493075,0.8135964912280702
"(60, 20)",low,False,0.004,64,True,lateralization,mc_w,0.0075592894601845,882,73,True,73,0,616,193,1.0,0.2744360902255639,0.43067846607669613,0.0,0.7255639097744361
"(60, 20)",low,False,0.004,64,False,lateralization,mc_w,0.0038490017945975,3402,70,False,58,12,3124,208,0.8285714285714286,0.21804511278195488,0.34523809523809523,0.003826530612244898,0.7819548872180451
"(60, 20)",low,False,0.004,31,True,lateralization,mc_w,0.0115470053837925,378,27,True,27,0,264,87,1.0,0.23684210526315788,0.38297872340425526,0.0,0.7631578947368421
"(60, 20)",low,False,0.004,31,False,lateralization,mc_w,0.0057735026918962,1512,30,False,21,9,1389,93,0.7,0.18421052631578946,0.29166666666666663,0.006437768240343348,0.8157894736842105
"(60, 20)",low,False,0.012,86,True,lateralization,mc_w,0.0100809729818188,504,36,True,35,1,359,109,0.9722222222222222,0.24305555555555555,0.3888888888888889,0.002777777777777778,0.7569444444444444
"(60, 20)",low,False,0.012,86,False,lateralization,mc_w,0.0056650177570259,1596,33,False,30,3,1449,114,0.9090909090909091,0.20833333333333334,0.3389830508474576,0.002066115702479339,0.7916666666666666
"(60, 20)",low,False,0.012,64,True,lateralization,mc_w,0.0131990919337113,294,24,True,23,1,209,61,0.9583333333333334,0.27380952380952384,0.42592592592592593,0.004761904761904762,0.7261904761904762
"(60, 20)",low,False,0.012,64,False,lateralization,mc_w,0.0067206486545459,1134,25,False,22,3,1047,62,0.88,0.2619047619047619,0.4036697247706422,0.002857142857142857,0.7380952380952381
"(60, 20)",low,False,0.012,31,True,lateralization,mc_w,0.0201619459636377,126,11,True,10,1,89,26,0.9090909090909091,0.2777777777777778,0.4255319148936171,0.011111111111111112,0.7222222222222222
"(60, 20)",low,False,0.012,31,False,lateralization,mc_w,0.0100809729818188,504,11,False,7,4,464,29,0.6363636363636364,0.19444444444444445,0.29787234042553196,0.008547008547008548,0.8055555555555556
"(60, 20)",low,False,0.02,86,True,lateralization,mc_w,0.012909944487358,312,23,True,22,1,215,74,0.9565217391304348,0.22916666666666666,0.36974789915966383,0.004629629629629629,0.7708333333333334
"(60, 20)",low,False,0.02,86,False,lateralization,mc_w,0.0072547625011001,988,20,False,18,2,890,78,0.9,0.1875,0.31034482758620696,0.002242152466367713,0.8125
"(60, 20)",low,False,0.02,64,True,lateralization,mc_w,0.0169030850945703,182,16,True,15,1,125,41,0.9375,0.26785714285714285,0.41666666666666663,0.007936507936507936,0.7321428571428571
"(60, 20)",low,False,0.02,64,False,lateralization,mc_w,0.0086066296582387,702,16,False,14,2,644,42,0.875,0.25,0.3888888888888889,0.0030959752321981426,0.75
"(60, 20)",low,False,0.02,31,True,lateralization,mc_w,0.0258198889747161,78,8,True,7,1,53,17,0.875,0.2916666666666667,0.43750000000000006,0.018518518518518517,0.7083333333333334
"(60, 20)",low,False,0.02,31,False,lateralization,mc_w,0.012909944487358,312,6,False,4,2,286,20,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.006944444444444444,0.8333333333333334
"(60, 20)",low,False,0.004,86,True,lateralization,mc_b,3.306878306878307e-05,1512,20,False,20,0,1056,436,1.0,0.043859649122807015,0.08403361344537816,0.0,0.956140350877193
"(60, 20)",low,False,0.004,86,False,lateralization,mc_b,1.0442773600668338e-05,4788,3,False,3,0,4332,453,1.0,0.006578947368421052,0.013071895424836602,0.0,0.993421052631579
"(60, 20)",low,False,0.004,64,True,lateralization,mc_b,5.668934240362812e-05,882,16,False,16,0,616,250,1.0,0.06015037593984962,0.11347517730496454,0.0,0.9398496240601504
"(60, 20)",low,False,0.004,64,False,lateralization,mc_b,1.4697236919459142e-05,3402,3,False,3,0,3136,263,1.0,0.011278195488721804,0.022304832713754646,0.0,0.9887218045112782
"(60, 20)",low,False,0.004,31,True,lateralization,mc_b,0.0001322751322751,378,5,False,5,0,264,109,1.0,0.043859649122807015,0.08403361344537816,0.0,0.956140350877193
"(60, 20)",low,False,0.004,31,False,lateralization,mc_b,3.306878306878307e-05,1512,3,False,3,0,1398,111,1.0,0.02631578947368421,0.05128205128205127,0.0,0.9736842105263158
"(60, 20)",low,False,0.012,86,True,lateralization,mc_b,9.92063492063492e-05,504,13,False,13,0,360,131,1.0,0.09027777777777778,0.1656050955414013,0.0,0.9097222222222222
"(60, 20)",low,False,0.012,86,False,lateralization,mc_b,3.132832080200501e-05,1596,7,False,7,0,1452,137,1.0,0.04861111111111111,0.09271523178807947,0.0,0.9513888888888888
"(60, 20)",low,False,0.012,64,True,lateralization,mc_b,0.0001700680272108,294,9,False,9,0,210,75,1.0,0.10714285714285714,0.19354838709677416,0.0,0.8928571428571429
"(60, 20)",low,False,0.012,64,False,lateralization,mc_b,4.409171075837743e-05,1134,4,False,4,0,1050,80,1.0,0.047619047619047616,0.0909090909090909,0.0,0.9523809523809523
"(60, 20)",low,False,0.012,31,True,lateralization,mc_b,0.0003968253968253,126,3,False,3,0,90,33,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666
"(60, 20)",low,False,0.012,31,False,lateralization,mc_b,9.92063492063492e-05,504,2,False,2,0,468,34,1.0,0.05555555555555555,0.10526315789473684,0.0,0.9444444444444444
"(60, 20)",low,False,0.02,86,True,lateralization,mc_b,0.0001602564102564,312,7,False,7,0,216,89,1.0,0.07291666666666667,0.13592233009708737,0.0,0.9270833333333334
"(60, 20)",low,False,0.02,86,False,lateralization,mc_b,5.060728744939272e-05,988,3,False,3,0,892,93,1.0,0.03125,0.06060606060606061,0.0,0.96875
"(60, 20)",low,False,0.02,64,True,lateralization,mc_b,0.0002747252747252,182,5,False,5,0,126,51,1.0,0.08928571428571429,0.1639344262295082,0.0,0.9107142857142857
"(60, 20)",low,False,0.02,64,False,lateralization,mc_b,7.122507122507123e-05,702,2,False,2,0,646,54,1.0,0.03571428571428571,0.0689655172413793,0.0,0.9642857142857143
"(60, 20)",low,False,0.02,31,True,lateralization,mc_b,0.0006410256410256,78,2,False,2,0,54,22,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666
"(60, 20)",low,False,0.02,31,False,lateralization,mc_b,0.0001602564102564,312,2,False,2,0,288,22,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666
"(80, 40)",high,True,0.004,86,True,lateralization,mc_w,0.0057735026918962,1512,90,True,83,7,1049,373,0.9222222222222223,0.18201754385964913,0.304029304029304,0.006628787878787879,0.8179824561403509
"(80, 40)",high,True,0.004,86,False,lateralization,mc_w,0.0032444284226152,4788,68,False,62,6,4326,394,0.9117647058823529,0.13596491228070176,0.23664122137404583,0.0013850415512465374,0.8640350877192983
"(80, 40)",high,True,0.004,64,True,lateralization,mc_w,0.0075592894601845,882,72,True,68,4,612,198,0.9444444444444444,0.2556390977443609,0.40236686390532544,0.006493506493506494,0.7443609022556391
"(80, 40)",high,True,0.004,64,False,lateralization,mc_w,0.0038490017945975,3402,57,False,45,12,3124,221,0.7894736842105263,0.16917293233082706,0.27863777089783276,0.003826530612244898,0.8308270676691729
"(80, 40)",high,True,0.004,31,True,lateralization,mc_w,0.0115470053837925,378,30,True,28,2,262,86,0.9333333333333333,0.24561403508771928,0.38888888888888884,0.007575757575757576,0.7543859649122807
"(80, 40)",high,True,0.004,31,False,lateralization,mc_w,0.0057735026918962,1512,30,False,22,8,1390,92,0.7333333333333333,0.19298245614035087,0.3055555555555555,0.005722460658082976,0.8070175438596491
"(80, 40)",high,True,0.012,86,True,lateralization,mc_w,0.0100809729818188,504,31,True,29,2,358,115,0.9354838709677419,0.2013888888888889,0.33142857142857146,0.005555555555555556,0.7986111111111112
"(80, 40)",high,True,0.012,86,False,lateralization,mc_w,0.0056650177570259,1596,26,False,24,2,1450,120,0.9230769230769231,0.16666666666666666,0.2823529411764706,0.0013774104683195593,0.8333333333333334
"(80, 40)",high,True,0.012,64,True,lateralization,mc_w,0.0131990919337113,294,22,True,22,0,210,62,1.0,0.2619047619047619,0.41509433962264153,0.0,0.7380952380952381
"(80, 40)",high,True,0.012,64,False,lateralization,mc_w,0.0067206486545459,1134,19,False,17,2,1048,67,0.8947368421052632,0.20238095238095238,0.33009708737864074,0.0019047619047619048,0.7976190476190477
"(80, 40)",high,True,0.012,31,True,lateralization,mc_w,0.0201619459636377,126,12,True,12,0,90,24,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666
"(80, 40)",high,True,0.012,31,False,lateralization,mc_w,0.0100809729818188,504,7,False,7,0,468,29,1.0,0.19444444444444445,0.32558139534883723,0.0,0.8055555555555556
"(80, 40)",high,True,0.02,86,True,lateralization,mc_w,0.012909944487358,312,17,True,17,0,216,79,1.0,0.17708333333333334,0.3008849557522124,0.0,0.8229166666666666
"(80, 40)",high,True,0.02,86,False,lateralization,mc_w,0.0072547625011001,988,7,False,7,0,892,89,1.0,0.07291666666666667,0.13592233009708737,0.0,0.9270833333333334
"(80, 40)",high,True,0.02,64,True,lateralization,mc_w,0.0169030850945703,182,12,True,12,0,126,44,1.0,0.21428571428571427,0.35294117647058826,0.0,0.7857142857142857
"(80, 40)",high,True,0.02,64,False,lateralization,mc_w,0.0086066296582387,702,6,False,6,0,646,50,1.0,0.10714285714285714,0.19354838709677416,0.0,0.8928571428571429
"(80, 40)",high,True,0.02,31,True,lateralization,mc_w,0.0258198889747161,78,7,True,7,0,54,17,1.0,0.2916666666666667,0.45161290322580644,0.0,0.7083333333333334
"(80, 40)",high,True,0.02,31,False,lateralization,mc_w,0.012909944487358,312,7,False,7,0,288,17,1.0,0.2916666666666667,0.45161290322580644,0.0,0.7083333333333334
"(80, 40)",high,True,0.004,86,True,lateralization,mc_b,3.306878306878307e-05,1512,3,False,3,0,1056,453,1.0,0.006578947368421052,0.013071895424836602,0.0,0.993421052631579
"(80, 40)",high,True,0.004,86,False,lateralization,mc_b,1.0442773600668338e-05,4788,0,False,0,0,4332,456,1.0,0.0,0.0,0.0,1.0
"(80, 40)",high,True,0.004,64,True,lateralization,mc_b,5.668934240362812e-05,882,6,False,6,0,616,260,1.0,0.022556390977443608,0.04411764705882353,0.0,0.9774436090225563
"(80, 40)",high,True,0.004,64,False,lateralization,mc_b,1.4697236919459142e-05,3402,0,False,0,0,3136,266,1.0,0.0,0.0,0.0,1.0
"(80, 40)",high,True,0.004,31,True,lateralization,mc_b,0.0001322751322751,378,5,False,5,0,264,109,1.0,0.043859649122807015,0.08403361344537816,0.0,0.956140350877193
"(80, 40)",high,True,0.004,31,False,lateralization,mc_b,3.306878306878307e-05,1512,2,False,2,0,1398,112,1.0,0.017543859649122806,0.034482758620689655,0.0,0.9824561403508771
"(80, 40)",high,True,0.012,86,True,lateralization,mc_b,9.92063492063492e-05,504,3,False,3,0,360,141,1.0,0.020833333333333332,0.04081632653061225,0.0,0.9791666666666666
"(80, 40)",high,True,0.012,86,False,lateralization,mc_b,3.132832080200501e-05,1596,1,False,1,0,1452,143,1.0,0.006944444444444444,0.013793103448275862,0.0,0.9930555555555556
"(80, 40)",high,True,0.012,64,True,lateralization,mc_b,0.0001700680272108,294,3,False,3,0,210,81,1.0,0.03571428571428571,0.0689655172413793,0.0,0.9642857142857143
"(80, 40)",high,True,0.012,64,False,lateralization,mc_b,4.409171075837743e-05,1134,1,False,1,0,1050,83,1.0,0.011904761904761904,0.023529411764705882,0.0,0.9880952380952381
"(80, 40)",high,True,0.012,31,True,lateralization,mc_b,0.0003968253968253,126,2,False,2,0,90,34,1.0,0.05555555555555555,0.10526315789473684,0.0,0.9444444444444444
"(80, 40)",high,True,0.012,31,False,lateralization,mc_b,9.92063492063492e-05,504,1,False,1,0,468,35,1.0,0.027777777777777776,0.05405405405405406,0.0,0.9722222222222222
"(80, 40)",high,True,0.02,86,True,lateralization,mc_b,0.0001602564102564,312,1,False,1,0,216,95,1.0,0.010416666666666666,0.020618556701030924,0.0,0.9895833333333334
"(80, 40)",high,True,0.02,86,False,lateralization,mc_b,5.060728744939272e-05,988,1,False,1,0,892,95,1.0,0.010416666666666666,0.020618556701030924,0.0,0.9895833333333334
"(80, 40)",high,True,0.02,64,True,lateralization,mc_b,0.0002747252747252,182,2,False,2,0,126,54,1.0,0.03571428571428571,0.0689655172413793,0.0,0.9642857142857143
"(80, 40)",high,True,0.02,64,False,lateralization,mc_b,7.122507122507123e-05,702,1,False,1,0,646,55,1.0,0.017857142857142856,0.03508771929824561,0.0,0.9821428571428571
"(80, 40)",high,True,0.02,31,True,lateralization,mc_b,0.0006410256410256,78,1,False,1,0,54,23,1.0,0.041666666666666664,0.07999999999999999,0.0,0.9583333333333334
"(80, 40)",high,True,0.02,31,False,lateralization,mc_b,0.0001602564102564,312,1,False,1,0,288,23,1.0,0.041666666666666664,0.07999999999999999,0.0,0.9583333333333334
"(80, 40)",high,False,0.004,86,True,lateralization,mc_w,0.0057735026918962,1512,61,False,61,0,1056,395,1.0,0.1337719298245614,0.23597678916827852,0.0,0.8662280701754386
"(80, 40)",high,False,0.004,86,False,lateralization,mc_w,0.0032444284226152,4788,54,False,45,9,4323,411,0.8333333333333334,0.09868421052631579,0.17647058823529413,0.002077562326869806,0.9013157894736842
