amplitude,noise_filter,band_pass,window_size,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,precision,recall,F1
4020,0.2,True,0.02,64,False,vs_left,w,0.0055901699437494,1664,98,True,47,51,1469,97,0.47959183673469385,0.3263888888888889,0.38842975206611574
4020,0.2,True,0.02,64,False,difference,w,0.0055901699437494,1664,0,False,0,0,1520,144,1.0,0.0,0.0
4020,0.2,True,0.02,31,True,baseline,w,0.0158113883008418,208,1,False,0,1,143,64,0.0,0.0,
4020,0.2,True,0.02,31,True,vs_right,w,0.0158113883008418,208,30,True,26,4,140,38,0.8666666666666667,0.40625,0.5531914893617021
4020,0.2,True,0.02,31,True,vs_left,w,0.0158113883008418,208,29,True,29,0,144,35,1.0,0.453125,0.6236559139784946
4020,0.2,True,0.02,31,True,difference,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
4020,0.2,True,0.02,31,False,baseline,w,0.0080321932890249,806,1,False,0,1,741,64,0.0,0.0,
4020,0.2,True,0.02,31,False,vs_right,w,0.0080321932890249,806,71,True,25,46,696,39,0.352112676056338,0.390625,0.37037037037037035
4020,0.2,True,0.02,31,False,vs_left,w,0.0080321932890249,806,48,True,20,28,714,44,0.4166666666666667,0.3125,0.35714285714285715
4020,0.2,True,0.02,31,False,difference,w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0
4020,0.2,False,0.004,86,True,baseline,w,0.0037796447300922,3528,8,False,3,5,2459,1061,0.375,0.002819548872180451,0.005597014925373134
4020,0.2,False,0.004,86,True,vs_right,w,0.0037796447300922,3528,462,True,426,36,2428,638,0.922077922077922,0.40037593984962405,0.5583224115334207
4020,0.2,False,0.004,86,True,vs_left,w,0.0037796447300922,3528,441,True,433,8,2456,631,0.981859410430839,0.4069548872180451,0.5754152823920267
4020,0.2,False,0.004,86,True,difference,w,0.0037796447300922,3528,9,False,6,3,2461,1058,0.6666666666666666,0.005639097744360902,0.011183597390493943
4020,0.2,False,0.004,86,False,baseline,w,0.0021566554640687,10836,11,False,2,9,9763,1062,0.18181818181818182,0.0018796992481203006,0.003720930232558139
4020,0.2,False,0.004,86,False,vs_right,w,0.0021566554640687,10836,801,True,375,426,9346,689,0.4681647940074906,0.3524436090225564,0.4021447721179624
4020,0.2,False,0.004,86,False,vs_left,w,0.0021566554640687,10836,786,True,392,394,9378,672,0.49872773536895676,0.3684210526315789,0.42378378378378373
4020,0.2,False,0.004,86,False,difference,w,0.0021566554640687,10836,13,False,4,9,9763,1060,0.3076923076923077,0.0037593984962406013,0.0074280408542246965
4020,0.2,False,0.004,64,True,baseline,w,0.0047140452079103,2268,9,False,3,6,1578,681,0.3333333333333333,0.0043859649122807015,0.008658008658008658
4020,0.2,False,0.004,64,True,vs_right,w,0.0047140452079103,2268,338,True,319,19,1565,365,0.9437869822485208,0.46637426900584794,0.62426614481409
4020,0.2,False,0.004,64,True,vs_left,w,0.0047140452079103,2268,337,True,330,7,1577,354,0.9792284866468842,0.4824561403508772,0.6464250734573946
4020,0.2,False,0.004,64,True,difference,w,0.0047140452079103,2268,10,False,7,3,1581,677,0.7,0.01023391812865497,0.020172910662824207
4020,0.2,False,0.004,64,False,baseline,w,0.0025,8064,11,False,2,9,7371,682,0.18181818181818182,0.0029239766081871343,0.005755395683453237
4020,0.2,False,0.004,64,False,vs_right,w,0.0025,8064,612,True,276,336,7044,408,0.45098039215686275,0.40350877192982454,0.42592592592592593
4020,0.2,False,0.004,64,False,vs_left,w,0.0025,8064,593,True,288,305,7075,396,0.4856661045531197,0.42105263157894735,0.45105716523101014
4020,0.2,False,0.004,64,False,difference,w,0.0025,8064,15,False,4,11,7369,680,0.26666666666666666,0.005847953216374269,0.011444921316165951
4020,0.2,False,0.004,31,True,baseline,w,0.0070710678118654,1008,3,False,0,3,701,304,0.0,0.0,
4020,0.2,False,0.004,31,True,vs_right,w,0.0070710678118654,1008,144,True,131,13,691,173,0.9097222222222222,0.4309210526315789,0.5848214285714286
4020,0.2,False,0.004,31,True,vs_left,w,0.0070710678118654,1008,153,True,143,10,694,161,0.934640522875817,0.47039473684210525,0.6258205689277899
4020,0.2,False,0.004,31,True,difference,w,0.0070710678118654,1008,10,False,7,3,701,297,0.7,0.023026315789473683,0.044585987261146494
4020,0.2,False,0.004,31,False,baseline,w,0.0035921060405354,3906,8,False,0,8,3594,304,0.0,0.0,
4020,0.2,False,0.004,31,False,vs_right,w,0.0035921060405354,3906,296,True,122,174,3428,182,0.41216216216216217,0.40131578947368424,0.40666666666666673
4020,0.2,False,0.004,31,False,vs_left,w,0.0035921060405354,3906,303,True,126,177,3425,178,0.4158415841584158,0.4144736842105263,0.41515650741350907
4020,0.2,False,0.004,31,False,difference,w,0.0035921060405354,3906,14,False,4,10,3592,300,0.2857142857142857,0.013157894736842105,0.025157232704402517
4020,0.2,False,0.012,86,True,baseline,w,0.0065995459668556,1176,0,False,0,0,840,336,1.0,0.0,0.0
4020,0.2,False,0.012,86,True,vs_right,w,0.0065995459668556,1176,158,True,144,14,826,192,0.9113924050632911,0.42857142857142855,0.582995951417004
4020,0.2,False,0.012,86,True,vs_left,w,0.0065995459668556,1176,161,True,158,3,837,178,0.9813664596273292,0.47023809523809523,0.635814889336016
4020,0.2,False,0.012,86,True,difference,w,0.0065995459668556,1176,4,False,2,2,838,334,0.5,0.005952380952380952,0.011764705882352941
4020,0.2,False,0.012,86,False,baseline,w,0.0037656837841065,3612,2,False,0,2,3274,336,0.0,0.0,
4020,0.2,False,0.012,86,False,vs_right,w,0.0037656837841065,3612,297,True,138,159,3117,198,0.46464646464646464,0.4107142857142857,0.43601895734597157
4020,0.2,False,0.012,86,False,vs_left,w,0.0037656837841065,3612,290,True,145,145,3131,191,0.5,0.43154761904761907,0.46325878594249204
4020,0.2,False,0.012,86,False,difference,w,0.0037656837841065,3612,2,False,0,2,3274,336,0.0,0.0,
4020,0.2,False,0.012,64,True,baseline,w,0.0082310799720799,756,0,False,0,0,540,216,1.0,0.0,0.0
4020,0.2,False,0.012,64,True,vs_right,w,0.0082310799720799,756,112,True,107,5,535,109,0.9553571428571429,0.49537037037037035,0.6524390243902439
4020,0.2,False,0.012,64,True,vs_left,w,0.0082310799720799,756,120,True,117,3,537,99,0.975,0.5416666666666666,0.6964285714285714
4020,0.2,False,0.012,64,True,difference,w,0.0082310799720799,756,4,False,4,0,540,212,1.0,0.018518518518518517,0.03636363636363636
4020,0.2,False,0.012,64,False,baseline,w,0.0043651893485598,2688,2,False,0,2,2470,216,0.0,0.0,
4020,0.2,False,0.012,64,False,vs_right,w,0.0043651893485598,2688,224,True,100,124,2348,116,0.44642857142857145,0.46296296296296297,0.45454545454545453
4020,0.2,False,0.012,64,False,vs_left,w,0.0043651893485598,2688,230,True,112,118,2354,104,0.48695652173913045,0.5185185185185185,0.5022421524663677
4020,0.2,False,0.012,64,False,difference,w,0.0043651893485598,2688,0,False,0,0,2472,216,1.0,0.0,0.0
4020,0.2,False,0.012,31,True,baseline,w,0.0123466199581198,336,0,False,0,0,240,96,1.0,0.0,0.0
4020,0.2,False,0.012,31,True,vs_right,w,0.0123466199581198,336,50,True,46,4,236,50,0.92,0.4791666666666667,0.6301369863013699
4020,0.2,False,0.012,31,True,vs_left,w,0.0123466199581198,336,52,True,52,0,240,44,1.0,0.5416666666666666,0.7027027027027027
4020,0.2,False,0.012,31,True,difference,w,0.0123466199581198,336,4,False,4,0,240,92,1.0,0.041666666666666664,0.07999999999999999
4020,0.2,False,0.012,31,False,baseline,w,0.0062720892108172,1302,2,False,0,2,1204,96,0.0,0.0,
4020,0.2,False,0.012,31,False,vs_right,w,0.0062720892108172,1302,103,True,40,63,1143,56,0.3883495145631068,0.4166666666666667,0.40201005025125625
4020,0.2,False,0.012,31,False,vs_left,w,0.0062720892108172,1302,113,True,48,65,1141,48,0.4247787610619469,0.5,0.45933014354066987
4020,0.2,False,0.012,31,False,difference,w,0.0062720892108172,1302,0,False,0,0,1206,96,1.0,0.0,0.0
4020,0.2,False,0.02,86,True,baseline,w,0.0084515425472851,728,2,False,2,0,504,222,1.0,0.008928571428571428,0.017699115044247787
4020,0.2,False,0.02,86,True,vs_right,w,0.0084515425472851,728,90,True,84,6,498,140,0.9333333333333333,0.375,0.535031847133758
4020,0.2,False,0.02,86,True,vs_left,w,0.0084515425472851,728,88,True,88,0,504,136,1.0,0.39285714285714285,0.5641025641025641
4020,0.2,False,0.02,86,True,difference,w,0.0084515425472851,728,2,False,2,0,504,222,1.0,0.008928571428571428,0.017699115044247787
4020,0.2,False,0.02,86,False,baseline,w,0.0048224282217041,2236,0,False,0,0,2012,224,1.0,0.0,0.0
4020,0.2,False,0.02,86,False,vs_right,w,0.0048224282217041,2236,143,True,76,67,1945,148,0.5314685314685315,0.3392857142857143,0.4141689373297003
4020,0.2,False,0.02,86,False,vs_left,w,0.0048224282217041,2236,145,True,82,63,1949,142,0.5655172413793104,0.36607142857142855,0.4444444444444444
4020,0.2,False,0.02,86,False,difference,w,0.0048224282217041,2236,0,False,0,0,2012,224,1.0,0.0,0.0
4020,0.2,False,0.02,64,True,baseline,w,0.0105409255338945,468,2,False,2,0,324,142,1.0,0.013888888888888888,0.0273972602739726
4020,0.2,False,0.02,64,True,vs_right,w,0.0105409255338945,468,65,True,63,2,322,81,0.9692307692307692,0.4375,0.6028708133971291
4020,0.2,False,0.02,64,True,vs_left,w,0.0105409255338945,468,72,True,71,1,323,73,0.9861111111111112,0.4930555555555556,0.6574074074074074
4020,0.2,False,0.02,64,True,difference,w,0.0105409255338945,468,2,False,2,0,324,142,1.0,0.013888888888888888,0.0273972602739726
4020,0.2,False,0.02,64,False,baseline,w,0.0055901699437494,1664,2,False,2,0,1520,142,1.0,0.013888888888888888,0.0273972602739726
4020,0.2,False,0.02,64,False,vs_right,w,0.0055901699437494,1664,113,True,57,56,1464,87,0.504424778761062,0.3958333333333333,0.44357976653696496
4020,0.2,False,0.02,64,False,vs_left,w,0.0055901699437494,1664,118,True,66,52,1468,78,0.559322033898305,0.4583333333333333,0.5038167938931297
4020,0.2,False,0.02,64,False,difference,w,0.0055901699437494,1664,0,False,0,0,1520,144,1.0,0.0,0.0
4020,0.2,False,0.02,31,True,baseline,w,0.0158113883008418,208,2,False,2,0,144,62,1.0,0.03125,0.06060606060606061
4020,0.2,False,0.02,31,True,vs_right,w,0.0158113883008418,208,28,True,26,2,142,38,0.9285714285714286,0.40625,0.5652173913043478
4020,0.2,False,0.02,31,True,vs_left,w,0.0158113883008418,208,32,True,32,0,144,32,1.0,0.5,0.6666666666666666
4020,0.2,False,0.02,31,True,difference,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
4020,0.2,False,0.02,31,False,baseline,w,0.0080321932890249,806,2,False,2,0,742,62,1.0,0.03125,0.06060606060606061
4020,0.2,False,0.02,31,False,vs_right,w,0.0080321932890249,806,53,True,23,30,712,41,0.4339622641509434,0.359375,0.3931623931623932
4020,0.2,False,0.02,31,False,vs_left,w,0.0080321932890249,806,58,True,31,27,715,33,0.5344827586206896,0.484375,0.5081967213114754
4020,0.2,False,0.02,31,False,difference,w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0
6030,0.1,True,0.004,86,True,baseline,w,0.0037796447300922,3528,15,False,8,7,2457,1056,0.5333333333333333,0.007518796992481203,0.014828544949026879
6030,0.1,True,0.004,86,True,vs_right,w,0.0037796447300922,3528,420,True,393,27,2437,671,0.9357142857142857,0.3693609022556391,0.5296495956873315
6030,0.1,True,0.004,86,True,vs_left,w,0.0037796447300922,3528,404,True,402,2,2462,662,0.995049504950495,0.37781954887218044,0.547683923705722
6030,0.1,True,0.004,86,True,difference,w,0.0037796447300922,3528,14,False,8,6,2458,1056,0.5714285714285714,0.007518796992481203,0.01484230055658627
6030,0.1,True,0.004,86,False,baseline,w,0.0021566554640687,10836,32,False,6,26,9746,1058,0.1875,0.005639097744360902,0.010948905109489052
6030,0.1,True,0.004,86,False,vs_right,w,0.0021566554640687,10836,684,True,345,339,9433,719,0.5043859649122807,0.3242481203007519,0.3947368421052632
6030,0.1,True,0.004,86,False,vs_left,w,0.0021566554640687,10836,625,True,354,271,9501,710,0.5664,0.33270676691729323,0.4191829484902309
6030,0.1,True,0.004,86,False,difference,w,0.0021566554640687,10836,15,False,6,9,9763,1058,0.4,0.005639097744360902,0.011121408711770158
6030,0.1,True,0.004,64,True,baseline,w,0.0047140452079103,2268,13,False,6,7,1577,678,0.46153846153846156,0.008771929824561403,0.01721664275466284
6030,0.1,True,0.004,64,True,vs_right,w,0.0047140452079103,2268,320,True,302,18,1566,382,0.94375,0.4415204678362573,0.601593625498008
6030,0.1,True,0.004,64,True,vs_left,w,0.0047140452079103,2268,303,True,303,0,1584,381,1.0,0.44298245614035087,0.6139817629179332
6030,0.1,True,0.004,64,True,difference,w,0.0047140452079103,2268,6,False,2,4,1580,682,0.3333333333333333,0.0029239766081871343,0.0057971014492753615
6030,0.1,True,0.004,64,False,baseline,w,0.0025,8064,27,False,2,25,7355,682,0.07407407407407407,0.0029239766081871343,0.005625879043600562
6030,0.1,True,0.004,64,False,vs_right,w,0.0025,8064,525,True,261,264,7116,423,0.49714285714285716,0.3815789473684211,0.43176178660049624
6030,0.1,True,0.004,64,False,vs_left,w,0.0025,8064,497,True,264,233,7147,420,0.5311871227364185,0.38596491228070173,0.4470787468247248
6030,0.1,True,0.004,64,False,difference,w,0.0025,8064,4,False,0,4,7376,684,0.0,0.0,
6030,0.1,True,0.004,31,True,baseline,w,0.0070710678118654,1008,5,False,3,2,702,301,0.6,0.009868421052631578,0.01941747572815534
6030,0.1,True,0.004,31,True,vs_right,w,0.0070710678118654,1008,146,True,138,8,696,166,0.9452054794520548,0.45394736842105265,0.6133333333333333
6030,0.1,True,0.004,31,True,vs_left,w,0.0070710678118654,1008,137,True,137,0,704,167,1.0,0.4506578947368421,0.6213151927437642
6030,0.1,True,0.004,31,True,difference,w,0.0070710678118654,1008,10,False,2,8,696,302,0.2,0.006578947368421052,0.012738853503184712
6030,0.1,True,0.004,31,False,baseline,w,0.0035921060405354,3906,11,False,0,11,3591,304,0.0,0.0,
6030,0.1,True,0.004,31,False,vs_right,w,0.0035921060405354,3906,261,True,120,141,3461,184,0.45977011494252873,0.39473684210526316,0.4247787610619469
6030,0.1,True,0.004,31,False,vs_left,w,0.0035921060405354,3906,253,True,121,132,3470,183,0.4782608695652174,0.3980263157894737,0.4344703770197486
6030,0.1,True,0.004,31,False,difference,w,0.0035921060405354,3906,3,False,0,3,3599,304,0.0,0.0,
6030,0.1,True,0.012,86,True,baseline,w,0.0065995459668556,1176,4,False,2,2,838,334,0.5,0.005952380952380952,0.011764705882352941
6030,0.1,True,0.012,86,True,vs_right,w,0.0065995459668556,1176,150,True,141,9,831,195,0.94,0.41964285714285715,0.5802469135802469
6030,0.1,True,0.012,86,True,vs_left,w,0.0065995459668556,1176,153,True,153,0,840,183,1.0,0.45535714285714285,0.6257668711656442
6030,0.1,True,0.012,86,True,difference,w,0.0065995459668556,1176,4,False,2,2,838,334,0.5,0.005952380952380952,0.011764705882352941
6030,0.1,True,0.012,86,False,baseline,w,0.0037656837841065,3612,1,False,0,1,3275,336,0.0,0.0,
6030,0.1,True,0.012,86,False,vs_right,w,0.0037656837841065,3612,251,True,129,122,3154,207,0.5139442231075697,0.38392857142857145,0.43952299829642255
6030,0.1,True,0.012,86,False,vs_left,w,0.0037656837841065,3612,226,True,134,92,3184,202,0.5929203539823009,0.39880952380952384,0.47686832740213525
6030,0.1,True,0.012,86,False,difference,w,0.0037656837841065,3612,4,False,2,2,3274,334,0.5,0.005952380952380952,0.011764705882352941
6030,0.1,True,0.012,64,True,baseline,w,0.0082310799720799,756,4,False,2,2,538,214,0.5,0.009259259259259259,0.01818181818181818
6030,0.1,True,0.012,64,True,vs_right,w,0.0082310799720799,756,115,True,106,9,531,110,0.9217391304347826,0.49074074074074076,0.6404833836858007
6030,0.1,True,0.012,64,True,vs_left,w,0.0082310799720799,756,114,True,114,0,540,102,1.0,0.5277777777777778,0.6909090909090909
6030,0.1,True,0.012,64,True,difference,w,0.0082310799720799,756,2,False,0,2,538,216,0.0,0.0,
6030,0.1,True,0.012,64,False,baseline,w,0.0043651893485598,2688,3,False,0,3,2469,216,0.0,0.0,
6030,0.1,True,0.012,64,False,vs_right,w,0.0043651893485598,2688,188,True,98,90,2382,118,0.5212765957446809,0.4537037037037037,0.4851485148514852
6030,0.1,True,0.012,64,False,vs_left,w,0.0043651893485598,2688,189,True,102,87,2385,114,0.5396825396825397,0.4722222222222222,0.5037037037037037
6030,0.1,True,0.012,64,False,difference,w,0.0043651893485598,2688,0,False,0,0,2472,216,1.0,0.0,0.0
6030,0.1,True,0.012,31,True,baseline,w,0.0123466199581198,336,0,False,0,0,240,96,1.0,0.0,0.0
6030,0.1,True,0.012,31,True,vs_right,w,0.0123466199581198,336,50,True,46,4,236,50,0.92,0.4791666666666667,0.6301369863013699
6030,0.1,True,0.012,31,True,vs_left,w,0.0123466199581198,336,50,True,50,0,240,46,1.0,0.5208333333333334,0.684931506849315
6030,0.1,True,0.012,31,True,difference,w,0.0123466199581198,336,2,False,0,2,238,96,0.0,0.0,
6030,0.1,True,0.012,31,False,baseline,w,0.0062720892108172,1302,0,False,0,0,1206,96,1.0,0.0,0.0
6030,0.1,True,0.012,31,False,vs_right,w,0.0062720892108172,1302,91,True,44,47,1159,52,0.4835164835164835,0.4583333333333333,0.47058823529411764
6030,0.1,True,0.012,31,False,vs_left,w,0.0062720892108172,1302,92,True,47,45,1161,49,0.5108695652173914,0.4895833333333333,0.5
6030,0.1,True,0.012,31,False,difference,w,0.0062720892108172,1302,0,False,0,0,1206,96,1.0,0.0,0.0
6030,0.1,True,0.02,86,True,baseline,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
6030,0.1,True,0.02,86,True,vs_right,w,0.0084515425472851,728,84,True,79,5,499,145,0.9404761904761905,0.35267857142857145,0.512987012987013
6030,0.1,True,0.02,86,True,vs_left,w,0.0084515425472851,728,81,True,81,0,504,143,1.0,0.36160714285714285,0.5311475409836066
6030,0.1,True,0.02,86,True,difference,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
6030,0.1,True,0.02,86,False,baseline,w,0.0048224282217041,2236,1,False,0,1,2011,224,0.0,0.0,
6030,0.1,True,0.02,86,False,vs_right,w,0.0048224282217041,2236,128,True,74,54,1958,150,0.578125,0.33035714285714285,0.42045454545454547
6030,0.1,True,0.02,86,False,vs_left,w,0.0048224282217041,2236,88,False,61,27,1985,163,0.6931818181818182,0.27232142857142855,0.391025641025641
6030,0.1,True,0.02,86,False,difference,w,0.0048224282217041,2236,0,False,0,0,2012,224,1.0,0.0,0.0
6030,0.1,True,0.02,64,True,baseline,w,0.0105409255338945,468,2,False,0,2,322,144,0.0,0.0,
6030,0.1,True,0.02,64,True,vs_right,w,0.0105409255338945,468,63,True,58,5,319,86,0.9206349206349206,0.4027777777777778,0.5603864734299516
6030,0.1,True,0.02,64,True,vs_left,w,0.0105409255338945,468,63,True,62,1,323,82,0.9841269841269841,0.4305555555555556,0.5990338164251209
6030,0.1,True,0.02,64,True,difference,w,0.0105409255338945,468,1,False,0,1,323,144,0.0,0.0,
6030,0.1,True,0.02,64,False,baseline,w,0.0055901699437494,1664,1,False,0,1,1519,144,0.0,0.0,
6030,0.1,True,0.02,64,False,vs_right,w,0.0055901699437494,1664,91,True,53,38,1482,91,0.5824175824175825,0.3680555555555556,0.451063829787234
6030,0.1,True,0.02,64,False,vs_left,w,0.0055901699437494,1664,73,False,50,23,1497,94,0.684931506849315,0.3472222222222222,0.46082949308755755
6030,0.1,True,0.02,64,False,difference,w,0.0055901699437494,1664,0,False,0,0,1520,144,1.0,0.0,0.0
6030,0.1,True,0.02,31,True,baseline,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
6030,0.1,True,0.02,31,True,vs_right,w,0.0158113883008418,208,28,True,26,2,142,38,0.9285714285714286,0.40625,0.5652173913043478
6030,0.1,True,0.02,31,True,vs_left,w,0.0158113883008418,208,26,True,26,0,144,38,1.0,0.40625,0.5777777777777777
6030,0.1,True,0.02,31,True,difference,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
6030,0.1,True,0.02,31,False,baseline,w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0
6030,0.1,True,0.02,31,False,vs_right,w,0.0080321932890249,806,46,True,23,23,719,41,0.5,0.359375,0.41818181818181815
6030,0.1,True,0.02,31,False,vs_left,w,0.0080321932890249,806,33,False,21,12,730,43,0.6363636363636364,0.328125,0.4329896907216495
6030,0.1,True,0.02,31,False,difference,w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0
6030,0.1,False,0.004,86,True,baseline,w,0.0037796447300922,3528,8,False,0,8,2456,1064,0.0,0.0,
6030,0.1,False,0.004,86,True,vs_right,w,0.0037796447300922,3528,402,True,381,21,2443,683,0.9477611940298507,0.3580827067669173,0.519781718963165
6030,0.1,False,0.004,86,True,vs_left,w,0.0037796447300922,3528,392,True,392,0,2464,672,1.0,0.3684210526315789,0.5384615384615384
6030,0.1,False,0.004,86,True,difference,w,0.0037796447300922,3528,21,False,6,15,2449,1058,0.2857142857142857,0.005639097744360902,0.011059907834101382
6030,0.1,False,0.004,86,False,baseline,w,0.0021566554640687,10836,26,False,0,26,9746,1064,0.0,0.0,
6030,0.1,False,0.004,86,False,vs_right,w,0.0021566554640687,10836,603,True,329,274,9498,735,0.5456053067993366,0.3092105263157895,0.3947210557888422
